,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
131,2020-01-27 00:00:00,二氧化硫,20200127,6.34,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
132,2020-01-27 00:00:00,氮氧化物,20200127,134.57,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
133,2020-01-27 00:00:00,一氧化碳,20200127,8.41,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
134,2020-01-27 00:00:00,氯化氢,20200127,1.66,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
135,2020-01-28 00:00:00,颗粒物,20200128,3.79,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
136,2020-01-28 00:00:00,二氧化硫,20200128,6.0,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
137,2020-01-28 00:00:00,氮氧化物,20200128,136.66,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
138,2020-01-28 00:00:00,一氧化碳,20200128,8.31,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
139,2020-01-28 00:00:00,氯化氢,20200128,1.57,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
140,2020-01-29 00:00:00,颗粒物,20200129,3.84,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
141,2020-01-29 00:00:00,二氧化硫,20200129,6.34,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
142,2020-01-29 00:00:00,氮氧化物,20200129,135.94,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
143,2020-01-29 00:00:00,一氧化碳,20200129,7.69,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
144,2020-01-29 00:00:00,氯化氢,20200129,1.24,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
145,2020-01-30 00:00:00,颗粒物,20200130,3.86,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
146,2020-01-30 00:00:00,二氧化硫,20200130,5.04,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
147,2020-01-30 00:00:00,氮氧化物,20200130,135.62,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
148,2020-01-30 00:00:00,一氧化碳,20200130,6.66,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
149,2020-01-30 00:00:00,氯化氢,20200130,1.89,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
150,2020-01-31 00:00:00,颗粒物,20200131,3.92,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
151,2020-01-31 00:00:00,二氧化硫,20200131,4.81,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
152,2020-01-31 00:00:00,氮氧化物,20200131,136.63,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
153,2020-01-31 00:00:00,一氧化碳,20200131,6.83,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
154,2020-01-31 00:00:00,氯化氢,20200131,0.96,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
155,2020-02-01 00:00:00,颗粒物,20200201,3.82,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
156,2020-02-01 00:00:00,二氧化硫,20200201,4.54,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
157,2020-02-01 00:00:00,氮氧化物,20200201,136.65,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
158,2020-02-01 00:00:00,一氧化碳,20200201,7.01,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
159,2020-02-01 00:00:00,氯化氢,20200201,0.85,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
160,2020-02-02 00:00:00,颗粒物,20200202,3.82,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
161,2020-02-02 00:00:00,二氧化硫,20200202,5.09,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
162,2020-02-02 00:00:00,氮氧化物,20200202,132.61,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
163,2020-02-02 00:00:00,一氧化碳,20200202,7.2,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
